id,job_title,rating,company_name,location,headquarters,size,founded,type_of_ownership,industry,sector,revenue,competitors,hourly,employer_provided,lower_salary,upper_salary,job_location,age,python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,degree,City,State,estimated_revenue,avg_salary
548,Principal Machine Learning Scientist,4.7,Sage Intacct,"San Francisco, CA","San Jose, Ca",501 - 1000,1999,Subsidiary Or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Unknown,0,0,176000,289000,CA,22.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Machine Learning Engineer,Sr,P,San Francisco,Ca,500000.0,232500.0
549,Data Scientist,3.5,Scale Ai,"San Francisco, CA","San Francisco, Ca",51 - 200,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,92000,149000,CA,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,P,San Francisco,Ca,500000.0,120500.0
550,Product Engineer – Data Science,3.5,Esri,"Arlington, VA","Redlands, Ca",1001 - 5000,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,63000,101000,VA,52.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,Arlington,Va,500000.0,82000.0
552,"Principal Scientist, Chemistry & Immunology",3.3,Rochester Regional Health,"Rochester, NY","Rochester, Ny",10000+,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Unknown,0,0,54000,115000,NY,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Rochester,Ny,500000.0,84500.0
554,Data Scientist,2.7,Change Healthcare,"Emeryville, CA","Nashville, Tn",10000+,2007,Company - Public,It Services,Information Technology,Unknown / Non-Applicable,Unknown,0,0,118000,188000,CA,14.0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,Data Scientist,Other,P,Emeryville,Ca,500000.0,153000.0
555,Data Scientist,3.4,Mz,"Palo Alto, CA","Palo Alto, Ca",501 - 1000,2008,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,108000,146000,CA,13.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Scientist,Other,M,Palo Alto,Ca,500000.0,127000.0
556,Data Scientist,4.7,Hg Insights,"Santa Barbara, CA","Santa Barbara, Ca",51 - 200,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Unknown,0,0,65000,106000,CA,11.0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,Data Scientist,Other,P,Santa Barbara,Ca,500000.0,85500.0
557,Data Scientist,2.8,"1-800-Flowers.Com, Inc.","Carle Place, NY","Carle Place, Ny",1001 - 5000,1976,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),Unknown,0,0,55000,98000,NY,45.0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,Data Scientist,Other,Unknown,Carle Place,Ny,500000.0,76500.0
558,Data Scientist,3.5,Cbs Interactive,"New York, NY","San Francisco, Ca",1001 - 5000,1992,Subsidiary Or Business Segment,Tv Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),"NBCUniversal, Comcast, Netflix",0,0,94000,162000,NY,29.0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,Data Scientist,Other,Unknown,New York,Ny,500000.0,128000.0
560,Data Engineer,3.2,"Numeric, Llc","King of Prussia, PA","Chadds Ford, Pa",Jan-50,1992,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),Unknown,0,0,63000,120000,PA,29.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,King Of Prussia,Pa,500000.0,91500.0
561,"Scientist/Senior Scientist, Autoimmune",4.4,Rubius Therapeutics,"Cambridge, MA","Cambridge, Ma",201 - 500,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),Unknown,0,0,90000,179000,MA,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Cambridge,Ma,500000.0,134500.0
562,Data Scientist,3.3,Samba Tv,"San Francisco, CA","San Francisco, Ca",201 - 500,2008,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,Unknown,0,0,127000,202000,CA,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,San Francisco,Ca,500000.0,164500.0
563,Software Engineer - Data Visualization,4.0,Clearedge,"Annapolis Junction, MD","Annapolis Junction, Md",51 - 200,2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),Unknown,0,0,60000,127000,MD,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Software Engineer - Data Visualization,Other,M,Annapolis Junction,Md,500000.0,93500.0
565,Market Data Analyst,3.4,Sv Microwave,"West Palm Beach, FL","West Palm Beach, Fl",201 - 500,1991,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),Unknown,0,0,31000,57000,FL,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,M,West Palm Beach,Fl,500000.0,44000.0
566,Staff Data Engineer,3.8,Sumo Logic,"Austin, TX","Redwood City, Ca",501 - 1000,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Splunk, Datadog, Elastic",0,0,105000,194000,TX,11.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,M,Austin,Tx,500000.0,149500.0
567,Associate Data Engineer,3.5,Eab,"Washington, DC","Washington, Dc",1001 - 5000,2007,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,Unknown,0,0,45000,86000,DC,14.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,M,Washington,Dc,500000.0,65500.0
568,Data Engineer,4.4,Springml,"Herndon, VA","Pleasanton, Ca",Jan-50,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,75000,143000,VA,6.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,Herndon,Va,500000.0,109000.0
570,Staff Data Engineer,3.7,Samsung Research America,"Mountain View, CA","Mountain View, Ca",1001 - 5000,1988,Subsidiary Or Business Segment,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),"Sony, LG Electronics, Nokia",0,0,126000,228000,CA,33.0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,Data Engineer,Other,P,Mountain View,Ca,500000.0,177000.0
572,Data Scientist,4.7,Systems & Technology Research,"Arlington, VA","Woburn, Ma",201 - 500,2010,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),Unknown,0,0,80000,134000,VA,11.0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,Data Scientist,Other,P,Arlington,Va,500000.0,107000.0
573,Data Scientist,4.1,Netskope,"Santa Clara, CA","Santa Clara, Ca",501 - 1000,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Skyhigh Networks, Zscaler, NortonLifeLock",0,0,120000,189000,CA,9.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,Data Scientist,Other,P,Santa Clara,Ca,500000.0,154500.0
575,Data Scientist,4.0,Lorven Technologies Inc,"Santa Clara, CA","Plainsboro, Nj",Jan-50,1992,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Unknown,0,0,85000,142000,CA,29.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Santa Clara,Ca,500000.0,113500.0
576,Senior Data Scientist,3.5,Brighthouse Financial,"Charlotte, NC","Charlotte, Nc",1001 - 5000,2017,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,Unknown,0,0,95000,154000,NC,4.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Charlotte,Nc,500000.0,124500.0
577,Data Scientist,2.5,Caredx,"Brisbane, CA","Brisbane, Ca",Jan-50,1992,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Sequenom,0,0,111000,176000,CA,29.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,P,Brisbane,Ca,500000.0,143500.0
578,Data Scientist,3.9,Serigor Inc.,"San Francisco, CA","Baltimore, Md",Jan-50,1992,Company - Private,It Services,Information Technology,Less than $1 million (USD),Unknown,0,0,87000,140000,CA,29.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,San Francisco,Ca,500000.0,113500.0
579,Data Scientist,3.4,Leidos,"Springfield, VA","Reston, Va",10000+,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Unknown,0,0,76000,127000,VA,52.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Data Scientist,Other,M,Springfield,Va,500000.0,101500.0
580,"Data Analyst, Performance Partnership",3.6,Beckman Coulter Diagnostics,"New York, NY","Brea, Ca",10000+,1935,Subsidiary Or Business Segment,Health Care Products Manufacturing,Manufacturing,$2 to $5 billion (USD),"Abbott Laboratories, Roche, Thermo Fisher Scientific",0,0,54000,92000,NY,86.0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,Analyst,Other,Unknown,New York,Ny,500000.0,73000.0
582,Data Scientist,3.5,Ihs Markit,"New York, NY","London, United Kingdom",10000+,2016,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Thomson Reuters, International Data Group",0,0,61000,100000,NY,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,New York,Ny,500000.0,80500.0
583,Data Scientist,3.7,Alin,"New York, NY","Noida, India",Unknown,1992,Company - Private,Unknown,Unknown,Unknown / Non-Applicable,Unknown,0,0,81000,140000,NY,29.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Data Scientist,Other,M,New York,Ny,500000.0,110500.0
585,Staff Bi And Data Engineer,2.9,Affinity Solutions,"San Jose, CA","New York, Ny",51 - 200,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",0,0,80000,148000,CA,23.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Engineer,Other,M,San Jose,Ca,500000.0,114000.0
586,Data Scientist,3.5,E-It Professionals Corp.,"Foster City, CA","Canton, Mi",51 - 200,1992,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),Unknown,0,0,108000,171000,CA,29.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Foster City,Ca,500000.0,139500.0
587,Data Scientist,4.8,Techprojects,"New York, NY","North Brunswick, Nj",Jan-50,2011,Company - Private,It Services,Information Technology,Unknown / Non-Applicable,Unknown,0,0,112000,179000,NY,10.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Other,Unknown,New York,Ny,500000.0,145500.0
588,Data Scientist,4.0,Biz2Credit Inc,"New York, NY","New York, Ny",201 - 500,2007,Company - Private,Lending,Finance,$100 to $500 million (USD),"Fundera, Bond Street, OnDeck",0,0,63000,111000,NY,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,New York,Ny,500000.0,87000.0
589,Data Scientist,4.2,Peoplesbank,"Holyoke, MA","Holyoke, Ma",201 - 500,1885,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),Unknown,0,0,75000,126000,MA,136.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,Holyoke,Ma,500000.0,100500.0
590,Data Scientist Manager,3.8,Capgemini,"New York, NY","Paris, France",10000+,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",0,0,110000,184000,NY,54.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,Data Scientist,Other,M,New York,Ny,500000.0,147000.0
591,Data Engineer,3.7,Gny Insurance Companies,"New York, NY","New York, Ny",201 - 500,1914,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),"Travelers, Chubb, Crum & Forster",0,0,76000,145000,NY,107.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,M,New York,Ny,500000.0,110500.0
594,Marketing Data Analyst,3.9,Citadel Federal Credit Union,"Exton, PA","Exton, Pa",501 - 1000,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",0,0,36000,62000,PA,84.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Analyst,Other,Unknown,Exton,Pa,500000.0,49000.0
595,Data Scientist,4.6,"Conch Technologies, Inc","Waltham, MA","Memphis, Tn",51 - 200,1992,Company - Private,Consulting,Business Services,$5 to $10 million (USD),Unknown,0,0,70000,118000,MA,29.0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,Data Scientist,Other,M,Waltham,Ma,500000.0,94000.0
597,Senior Data Scientist,4.3,Medidata Solutions,"New York, NY","New York, Ny",1001 - 5000,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,0,0,94000,153000,NY,22.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,New York,Ny,500000.0,123500.0
599,"Principal Scientist, Hematology",3.3,Rochester Regional Health,"Rochester, NY","Rochester, Ny",10000+,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Unknown,0,0,54000,115000,NY,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Rochester,Ny,500000.0,84500.0
600,Data Analyst,3.7,Calibre Systems,"Alexandria, VA","Alexandria, Va",501 - 1000,1989,Company - Private,It Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",0,0,50000,92000,VA,32.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,Analyst,Other,Unknown,Alexandria,Va,500000.0,71000.0
601,Software Data Engineer - College,4.0,Hp Inc.,"Corvallis, OR","Palo Alto, Ca",10000+,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Unknown,0,0,49000,97000,OR,82.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,M,Corvallis,Or,500000.0,73000.0
602,"Director - Data, Privacy And Ai Governance",3.6,Massmutual,"Boston, MA","Springfield, Ma",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,67000,135000,MA,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Other,Unknown,Boston,Ma,500000.0,101000.0
603,Staff Machine Learning Engineer,3.9,Tapjoy,"San Francisco, CA","San Francisco, Ca",201 - 500,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,138000,224000,CA,14.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Machine Learning Engineer,Other,Unknown,San Francisco,Ca,500000.0,181000.0
604,Data Scientist,3.7,Northrop Grumman,"San Diego, CA","Falls Church, Va",10000+,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Unknown,0,0,80000,139000,CA,82.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Other,Unknown,San Diego,Ca,500000.0,109500.0
605,Lead Data Scientist,3.7,Visa Inc.,"Bellevue, WA","Foster City, Ca",10000+,1958,Company - Public,It Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",0,0,158000,211000,WA,63.0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,Data Scientist,Sr,Unknown,Bellevue,Wa,500000.0,184500.0
606,Senior Data Scientist - Algorithms,3.9,Quartet Health,"New York, NY","New York, Ny",201 - 500,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,150000,180000,NY,7.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Data Scientist,Sr,M,New York,Ny,500000.0,165000.0
607,Information Security Data Analyst,3.7,Motorola Solutions,"Chicago, IL","Chicago, Il",10000+,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",0,0,42000,80000,IL,93.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Analyst,Other,M,Chicago,Il,500000.0,61000.0
608,Lead Data Engineer,4.1,Credit Sesame,"Mountain View, CA","Mountain View, Ca",51 - 200,2010,Company - Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",0,0,190000,220000,CA,11.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,Mountain View,Ca,500000.0,205000.0
609,Data Analyst,3.1,Success Academy Charter Schools,"New York, NY","New York, Ny",1001 - 5000,2006,School / School District,K-12 Education,Education,$100 to $500 million (USD),Unknown,0,0,42000,77000,NY,15.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,New York,Ny,500000.0,59500.0
610,Scientist Manufacturing - Kentucky Bioprocessing,3.1,Reynolds American,"Owensboro, KY","Winston-Salem, Nc",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,0,68000,139000,KY,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Owensboro,Ky,500000.0,103500.0
613,Consultant - Analytics Consulting,3.0,Infosys,"Hartford, CT","Bengaluru, India",10000+,1981,Company - Public,It Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54000,71000,CT,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Analitics,Other,Unknown,Hartford,Ct,500000.0,62500.0
614,Data Analytics Project Manager,3.6,Massmutual,"Springfield, MA","Springfield, Ma",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,34000,92000,MA,170.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist Project Manager,Other,M,Springfield,Ma,500000.0,63000.0
616,Data Analyst,3.6,Axion Healthcare Solutions,"New York, NY","New York, Ny",Jan-50,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",0,0,47000,85000,NY,41.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,New York,Ny,500000.0,66000.0
617,Data Engineer,3.5,Alignment Healthcare,"Orange, CA","Orange, Ca",501 - 1000,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Unknown,0,0,65000,124000,CA,8.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,M,Orange,Ca,500000.0,94500.0
619,Data Scientist,4.2,Execonline,"New York, NY","New York, Ny",51 - 200,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",0,0,56000,95000,NY,9.0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,Other,Unknown,New York,Ny,500000.0,75500.0
622,Machine Learning Engineer,4.0,Mteq,"Fort Belvoir, VA","Lorton, Va",501 - 1000,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",0,0,62000,112000,VA,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Machine Learning Engineer,Other,Unknown,Fort Belvoir,Va,500000.0,87000.0
623,Senior Data Scientist Oncology,3.9,Astrazeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,107000,173000,MD,108.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,P,Gaithersburg,Md,500000.0,140000.0
624,Data Scientist,3.7,Brillient,"Silver Spring, MD","Reston, Va",201 - 500,2006,Company - Private,It Services,Information Technology,$25 to $50 million (USD),Unknown,0,0,64000,108000,MD,15.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,Silver Spring,Md,500000.0,86000.0
625,Senior Data Scientist,4.4,Entefy,"Palo Alto, CA","Palo Alto, Ca",Jan-50,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,89000,144000,CA,9.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Palo Alto,Ca,500000.0,116500.0
627,Senior Scientist (Neuroscience),3.5,Sunovion,"Marlborough, MA","Marlborough, Ma",1001 - 5000,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109000,200000,MA,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Marlborough,Ma,500000.0,154500.0
629,Machine Learning Engineer - Regulatory,3.7,Cboe Global Markets,"Lenexa, KS","Chicago, Il",501 - 1000,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),Unknown,0,0,61000,113000,KS,48.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Machine Learning Engineer,Other,Unknown,Lenexa,Ks,500000.0,87000.0
630,Marketing Data Analyst,3.6,San Manuel Casino,"Highland, CA","Highland, Ca",1001 - 5000,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),Unknown,0,0,35000,62000,CA,35.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,Analyst,Other,M,Highland,Ca,500000.0,48500.0
631,Data Engineer,3.4,Trace3,"Houston, TX","Irvine, Ca",501 - 1000,2002,Company - Private,It Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",0,0,55000,105000,TX,19.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,Houston,Tx,500000.0,80000.0
632,Medical Laboratory Scientist,4.0,Texas Health Huguley Hospital,"Burleson, TX","Arlington, Tx",1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),Unknown,1,0,37000,52000,TX,44.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Burleson,Tx,500000.0,44500.0
633,R&D Specialist/ Food Scientist,2.4,Teasdale Latin Foods,"Hoopeston, IL","Flower Mound, Tx",501 - 1000,1992,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),Unknown,0,0,39000,66000,IL,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Hoopeston,Il,500000.0,52500.0
634,Principal Data Scientist,3.7,Northrop Grumman,"San Jose, CA","Falls Church, Va",10000+,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Unknown,0,0,135000,211000,CA,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,San Jose,Ca,500000.0,173000.0
635,Data Engineer,3.5,Saama Technologies Inc,"Phoenix, AZ","Campbell, Ca",501 - 1000,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",0,0,57000,80000,AZ,24.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,Unknown,Phoenix,Az,500000.0,68500.0
636,Data Scientist - Alpha Insights,4.4,Two Sigma,"New York, NY","New York, Ny",1001 - 5000,2001,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,Unknown,0,0,129000,215000,NY,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,P,New York,Ny,500000.0,172000.0
637,"Data Scientist, Office Of Data Science",3.3,Liberty Mutual Insurance,"Boston, MA","Boston, Ma",10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,86000,143000,MA,109.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Boston,Ma,500000.0,114500.0
